Regressor present,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
-3.821001827,-0.441061409,0.433514286,-0.504898484,-0.733373482,-0.348715207,-0.904305318,-0.55235704,-0.548706289,0.790647313,0.02908522,0.856654534,0.123260034,-0.386743129,-0.949738344,-0.699193916,-1.125996829,-0.300794289,-0.497017843,-0.533510907,-0.204254549,0.070974222,0.663733591,0.492856612,-0.334587964,0.474348676,0.039227332,-1.027872408,-0.315381558,-0.282706252,-0.564405009
2.089805477,0.163138386,0.137876557,0.160805471,0.117968657,0.864194445,0.066819291,-0.527995716,-0.536407332,-0.587109771,-0.903684467,-0.4373936,0.913082072,-0.147084203,0.24544739,0.35593633,0.361635286,0.183085209,0.219455167,-0.609383637,-0.188011043,0.437884535,-0.928778756,-0.705724818,-0.120584302,-0.516113243,-0.685342464,0.505417493,0.282577635,-0.216579998,0.066982406
3.363370802,-0.738204607,0.455124745,0.669622421,0.835279913,-0.023502382,-0.604579276,-0.318798645,-0.632348289,-0.42943457,0.521235031,-0.141212827,-0.386844081,-0.475228463,-0.074845794,0.333532677,0.446397767,0.049062614,-0.133737584,0.424972474,-0.159313406,-0.14035479,-0.072869389,1.198630259,0.395498221,0.358835343,0.455600151,0.898706554,-0.22127449,0.751529375,-0.11672171
-0.299863147,0.221578229,-0.208959434,0.007476414,-0.186974961,0.170962577,0.270913205,0.397441091,0.097020283,-0.959043422,-1.243590573,-0.690979592,-1.337855639,-0.9344125,-1.211474262,-1.43456347,-0.684724697,-0.494751649,-0.452073953,-0.607152259,-0.286572338,0.053855694,-0.014672133,0.590641532,-0.174523176,0.106590469,0.310367739,-0.072943665,0.426213352,0.570673052,-0.480048035
1.299870856,0.318973656,0.167955209,-0.168668682,0.302034301,-0.127690883,-0.576437401,-0.687251096,0.068808947,0.453668574,0.457356879,-0.451717014,-0.030354844,-0.325223555,0.813080987,0.178788243,0.150561421,-0.154909536,0.929626441,-0.249818099,0.44750513,0.349058673,1.328933785,0.690089142,0.64009419,0.246185958,0.386738672,0.667945683,-0.981121653,0.166437339,0.439083595
-2.359785314,0.28140583,0.797686455,0.050043589,-0.002663312,-0.203401992,-0.637238323,0.192314937,-0.556654424,-0.334911663,-0.360072701,-0.242002818,-0.255757658,0.22199192,0.338094877,-0.274027389,-0.022633665,-0.571219167,0.123972938,-0.064018234,0.081895762,0.615775054,0.525732235,1.20559791,0.322009539,-0.27481924,-0.319534519,-0.760800017,-1.083448765,-0.306816425,0.029857708
3.709877943,0.267669773,-0.183295839,0.277147839,0.047407415,0.102827206,0.006197368,-0.366182518,-0.048570714,-0.964991301,0.251905645,0.243892076,0.455107652,0.142792944,0.293707226,-0.27571979,0.089223066,0.015921614,-0.395740057,-0.033392212,-0.867871465,-1.181877131,-1.294267343,0.177864823,0.699678013,1.07277829,0.393395214,0.681797571,-0.220415513,0.338037742,1.27746954
5.7750744,-1.07432923,-0.00239727,1.010590016,0.227507462,0.413642034,1.053129544,0.718607642,1.927978975,1.094176591,1.219873801,1.024149685,1.300452006,0.931070285,0.643082327,0.554251431,0.103774985,-0.187637648,0.209896324,0.682946647,1.229418858,0.534292554,0.630660414,-0.395848138,-0.417471083,0.272016007,0.127565469,-0.861252752,-0.576428981,-0.54965237,0.161596642
0.60874159,-0.485103774,-0.444796801,0.2270065,0.224990056,-0.573565789,-0.972403823,0.165199568,0.163388118,0.857736157,0.832851207,0.877837832,0.33320281,0.332850017,0.243860059,0.255878387,-0.282093403,0.246836388,-0.220272117,0.528594127,0.215339712,0.059996931,0.228270381,0.879112025,1.695700452,0.971878315,0.675116217,0.351115927,0.251200923,-0.521712702,-0.292560816
2.906486044,0.055930942,-0.485617268,-0.701099648,-0.528989491,-1.19075697,-0.871404531,-0.888301901,0.428072691,0.464453004,0.763025672,1.401282353,0.765045938,0.770016948,0.714392657,0.347863298,-0.173523844,0.222624662,0.686452523,0.152593403,-0.565638126,0.716899232,0.986401638,0.60180111,1.053647606,0.433662852,0.13129403,0.639848095,0.927030144,0.675262345,0.780101003
1.817089747,0.879633302,-0.403070044,-0.652406423,-0.641686667,-0.346256113,-0.114703915,-0.207879938,-0.204450459,-0.233984115,-0.435229635,-1.044647788,-0.307999767,0.365900004,0.870368556,-0.199866732,0.137236308,0.069717192,0.499899709,0.74516552,0.920382992,0.31967225,-0.631798517,-0.041623726,-0.893618746,-1.234785402,-0.293778811,0.306461076,0.105050285,-0.096858086,0.639581347
0.902292333,0.767601089,0.01667253,0.279690114,0.160188525,-0.142225633,0.232725884,-0.205311065,-1.468004227,-0.189781937,-0.437539211,-0.067882315,-0.006888879,0.555269004,-0.078746382,0.104940226,0.305989367,-0.24450441,-0.018251934,-1.35251508,-0.797882946,-0.426207541,-0.892135276,-0.910304269,-0.467692258,-0.612163113,-0.281042784,-0.354603562,0.33924905,0.775004252,0.371976415
-1.958985718,1.035365202,1.180017916,0.215897785,0.009619531,0.024092597,-0.54161039,0.519751508,0.256396225,0.251532619,-0.190790768,-0.43175369,-0.55344185,-0.547014615,-0.268752865,-0.91321888,0.513082768,0.120590575,0.377094764,0.087157296,-0.508542236,-0.668223985,0.299731949,0.187899009,0.425835174,0.009077228,0.33978739,-0.405018207,-0.395904984,-0.152889868,-0.365510927
0.587565723,-0.214771006,-0.325984447,-0.032351626,-0.78676846,-0.353602196,-0.593181353,0.143343218,0.037122229,-0.248921761,0.043377543,-0.70349894,-0.706096647,-0.461793559,-0.606940993,-1.307084995,-0.677834964,0.147026353,-0.068043685,0.856688647,0.310763406,-0.283665199,-0.514072351,-0.264734155,-0.46496019,-0.265704028,0.29584072,-0.230221092,-0.5415639,-0.206735345,0.109405473
2.038943896,-1.289639485,-0.876839534,-0.375461803,-0.667253814,-0.445432467,-0.060740279,-0.740485071,0.982325082,0.630115608,-0.607973417,-1.062707943,-0.264070648,0.542315313,0.459461529,0.196095364,-0.614207567,-0.330729468,0.652397138,0.894403625,0.34045542,0.16545688,0.614560207,0.77729162,0.567261028,0.843623373,-0.757456154,0.016831105,-0.282105079,0.154909144,0.979823886
-3.119849998,1.189840392,0.83684289,-0.286745431,-0.024127528,-0.407587589,-0.690547047,0.22490116,0.564020957,0.158914122,0.007038274,-0.014653682,-0.041779663,-0.168157777,-0.093321854,0.632943457,-0.384923429,0.04458976,-0.044412519,-1.097497923,-0.227635495,0.634823919,-0.076651482,-0.750194937,-0.569929155,-0.178053304,0.827029504,0.559490435,-0.313421606,-0.876232887,-0.37102971
4.949605162,1.924614321,0.647283402,0.449259903,0.325665102,-0.067122199,1.049801077,0.869027004,0.494312816,-0.072481841,0.769844382,-0.487201292,-0.491205386,0.071164567,1.325362278,0.633196381,1.497958538,0.348749792,-0.869621853,0.369697785,0.041527152,0.929867991,0.629450189,0.897709051,0.670016621,0.836025247,-0.009622807,1.023664254,0.617166155,-0.43552617,0.230288884
-1.3100307,-0.68567528,-1.302601343,-0.565751957,-0.574163579,0.451967177,0.322767958,0.11722896,-0.294603579,-0.458421372,-0.36455127,-0.300745209,-0.127407794,-0.534317689,-0.328196539,0.134324131,0.336213044,-0.229071074,-1.130867848,-0.470388667,-0.083894779,0.12947409,0.421988657,-0.728989642,0.012185016,0.612684901,0.602653768,-0.221026462,-0.174651273,-0.399920701,-0.327588484
2.243160425,1.640971186,0.792105893,1.075546932,1.436335091,0.493446131,0.71922048,-0.268955483,-0.965710817,-0.859772461,-0.823668881,-0.193068965,-0.514792052,-0.059792855,0.93901581,0.600158014,0.491784089,0.127617257,-0.02722526,0.115244724,-0.945996704,-0.288828567,-0.849053256,-0.450421396,-0.541588075,-0.109616363,-0.628200691,-0.453829585,-0.198427091,0.405268762,0.02405181
-0.022368655,-2.110126909,-0.966841171,-0.218797098,0.068281843,-0.331703071,0.660200789,0.792884768,0.698638639,-0.294207661,-0.44702676,0.495030969,0.25576338,0.501114675,0.347661871,-0.609220537,-0.591920419,-0.612361943,-0.071693443,-0.080918708,-0.049357714,0.436714266,1.353702285,0.270962445,0.074193978,-0.56818586,0.059602877,-0.660327183,-0.108606584,0.143654262,0.262474712
1.573562363,-0.638406476,-0.703009888,-0.687467852,-0.308315545,-0.111473796,0.608895307,-0.494032353,-0.652999187,1.383223632,0.617459105,-0.242331626,-0.017671282,-0.094096206,-0.534565155,-0.219273666,0.619030835,1.065357232,0.647372054,-0.00671425,0.54548427,-0.498488644,-0.002603209,1.05373601,0.960236811,0.33990929,0.857173785,0.172196752,0.383925208,-0.490999644,-0.115187615
1.135520319,0.832900925,0.220898344,-0.88804601,-0.960114192,-1.16323368,-0.258087702,0.015419198,0.714314625,0.700839088,0.033166659,-0.05221545,-0.174760657,0.081677504,0.661564532,0.523083388,-0.030139583,0.340156497,0.966331799,0.084918331,0.442727111,-1.358344664,-0.795013502,-0.255604639,0.73310536,0.903011941,-0.330581371,0.242874798,0.868981455,0.274545259,-0.074526062
5.27835194,1.233916168,0.512588533,-0.011485685,0.909022005,0.514111592,1.037965596,0.518636765,0.941214044,0.600583801,0.406287642,-0.0019783,-0.368532788,-0.312542337,-0.494256995,-0.06890667,0.369229486,-0.403745568,-0.620357277,0.99074766,1.503557752,0.455213658,-0.160338439,-0.254398975,-0.29634633,-0.949836081,-1.161921819,-0.212754198,-0.709483058,0.181893274,0.175054587
-1.899285201,0.835355922,1.063843241,-0.830082209,-0.636665122,-0.549956895,-0.63235983,-0.025263137,-1.011637284,0.279999318,-0.150507915,0.663780578,0.350610298,0.202233097,0.708338371,0.7607609,1.018268314,-0.013895389,0.981108988,0.996422115,0.54459083,0.25950678,-0.349598838,-0.037766084,0.769014172,1.149933963,0.655048219,-0.438824892,0.096925487,-0.861111897,-0.280735893
-1.99362315,-1.88198418,-0.091660453,-0.252081408,-0.727470287,-0.266510846,-0.23301142,-0.945855154,-0.807409535,-0.704841243,-1.226950562,-1.32150497,-0.808792455,-0.954851792,-0.525401263,-0.876233258,-0.826018735,-0.564694547,-1.316570719,-0.488828496,-0.016572012,-0.57656431,0.09497242,0.176928567,0.113267294,0.008804006,-0.77529984,-0.824520256,-0.776419414,0.120830773,0.601652911
4.068564612,1.404647502,1.24138596,1.255843775,1.088948853,-0.0171537,0.274923973,-0.331004379,0.744609708,0.552552638,0.243605778,0.167388203,-1.207252757,-1.191718423,-1.112338251,-0.679829375,-0.356614654,-0.932534566,-0.60420647,-0.58448305,-0.111374918,0.316644443,0.027705652,0.360723623,0.115513777,0.123660564,0.562897107,0.364089425,1.045651267,-0.293247374,0.088392655
-1.138321749,-0.522594057,-0.826255146,-0.000632085,-1.045554571,0.20375047,0.003322225,-0.831600433,-0.271722427,-0.131537907,0.117035261,-0.840650947,-0.508332922,-0.300374422,-0.269481962,-0.441116156,-0.195083709,-0.702750835,-0.522087274,-0.379513402,-0.696891461,-0.403299423,0.364079154,0.575251011,0.570741987,-0.219743449,-0.140974917,-0.003053589,0.099898634,-1.050263585,-0.66877769
-5.442617288,0.081554386,0.604802866,-0.350623722,-0.849648207,-1.307273197,-1.359494291,-0.764148322,0.806657439,-0.13830056,-0.609827941,-0.072407912,-0.889201917,0.07567143,0.597901573,0.848453908,-0.243836429,-0.539500039,-0.213082813,-0.478307516,0.118964303,1.269550633,1.065511582,0.632746644,-0.254045865,-0.313103289,-0.518239156,-0.64734324,-0.493890712,-0.130933344,-0.384231183
-2.621496627,-0.237836293,0.137029389,0.035260412,-0.085456809,-1.057072662,-1.160520657,-0.196434749,0.834704994,0.8493616,0.689515294,0.303536603,0.071560586,-0.534653897,-0.489360176,0.061207767,0.038432166,0.226399901,-0.549215756,0.19561415,-0.236251382,-0.00322587,-0.479454903,-1.342677406,-0.586788986,-0.524006127,-0.23988044,-1.133016445,-0.363803494,-0.139380272,-0.327807524
0.226236598,-0.7173007,-0.535432753,-0.304306725,0.242126618,0.163340937,0.342479906,0.50779665,-0.330025825,-0.456614837,-0.54440496,-0.949911734,-0.884313943,-0.545760361,0.630862667,-0.162758331,-0.779099871,-1.170680605,-0.963415983,-0.183407628,0.803140184,0.382625746,1.666149591,0.536560963,0.953073165,1.035833896,-0.137571218,0.576641548,-0.528845708,-0.513730896,-0.231865902
1.643747985,0.384095893,-0.69417937,0.073719438,-0.802072358,0.558285915,-0.443769427,0.079685353,0.088429072,0.190414686,-0.855527439,0.069437838,-0.203753313,0.62146826,0.995223494,1.042267527,-0.277151361,-0.49091403,-0.711953023,0.007866199,-0.526375326,-0.454354507,0.19964208,-0.064323284,0.031011717,0.272371158,0.30983405,1.002410763,0.302598415,0.189293998,-0.321837751
1.631372252,0.114446233,-0.342024502,0.426192265,0.171950579,-0.509016033,0.066284598,0.782485705,0.892746653,0.779502689,0.741698369,0.362272314,0.274223749,0.871311755,-0.256029111,0.354889582,0.181234247,0.687383588,0.146034316,-0.769529707,-0.098843885,-0.249081062,-0.015575993,0.113076772,-0.252526302,-1.378787956,-0.229174628,0.586375865,0.618536878,-0.096865052,-0.050496524
-0.814357006,-0.283976996,-0.634450909,-0.367556766,-0.967026316,-0.54662623,-0.411438495,-0.575373511,0.100068559,0.561386304,0.243264613,1.088479482,-0.054546366,0.39963812,0.408804276,0.412043649,-0.19216995,0.76919119,-0.029504893,-0.239264754,-0.150235042,-0.328270942,-0.499822533,-0.783681163,-1.296468042,-1.379755509,-0.671220345,-0.540835657,-0.700074598,-0.143345988,0.422107415
-0.89820239,1.345522546,0.872302856,0.749637248,-0.532652653,0.589393874,0.521387415,0.445668193,0.141461513,-0.088235816,0.181219783,0.247763733,-1.203296096,-1.765375903,-0.567844796,-0.832191078,-0.951592887,-1.257054754,-0.824973184,-1.434492184,-0.689673707,-0.84017487,-0.109004318,-0.20123352,-0.194144113,-0.978853449,-1.328708339,-0.839239372,-0.26994647,-0.098955655,-0.417259776
-0.51179887,0.368641154,1.239178304,0.506153377,-0.450748756,-0.903760035,-0.521368759,-0.717009041,0.150085908,0.227882004,0.168649411,0.423083371,1.89385375,0.55231798,0.190493098,0.194038188,0.469212458,-0.706250333,0.124744159,0.175183064,-0.053752275,0.355043188,0.043427011,0.667144822,-0.139991417,-0.401524556,-0.755053252,-0.754311994,0.252872137,-0.064235509,-0.166230795
7.159947807,1.545464878,1.4352795,0.529965515,0.29313378,-0.103138499,0.517007364,0.324476249,0.605053815,0.682385463,0.590091934,0.416810203,-0.053852198,-0.958783848,0.491753868,0.862009159,0.58167951,0.388897005,0.249275121,0.134734804,0.38823555,-0.319733604,-0.606605485,-0.486309535,-0.36113977,0.455947635,0.856919341,0.384680888,0.549435018,0.584086246,1.231187809
2.762365494,-0.541850459,-0.373283036,0.162849815,-0.032330465,0.819127551,0.695741899,-0.235823801,-0.422944824,-0.252411869,-0.636177668,-0.209180067,-0.060226604,-0.435398194,0.28942112,0.205069649,0.85803278,-0.306147981,0.220886444,0.624110986,-0.35554958,0.322130343,-0.382901995,-0.610732791,-1.007043049,-0.368007022,-0.253268547,0.153855324,0.179431919,-0.144844792,-0.211602877
5.371360729,-0.286962541,-0.296121101,-0.149549002,-0.189675759,0.651085963,0.360851336,-0.193956495,0.178532505,0.296851662,-0.093139624,-0.042273885,-0.414897084,0.174024768,0.157157206,-0.179414673,-0.217689472,-0.27156155,-0.294617141,-0.334303586,-0.293885113,-0.641498999,-0.29305923,0.355745475,0.769192196,-0.526923305,0.722875367,0.528402834,0.760321843,0.971614851,1.662478249
0.505356005,0.226671024,0.606247231,0.050162689,-0.022902895,0.075564956,0.302268134,0.53310453,-0.099848317,0.356414179,0.483315644,0.017275457,0.469277259,0.84649255,0.184882357,0.289542209,0.478791053,-0.261775198,-0.954891827,-0.427219716,-0.547714339,-0.53694278,-0.68522039,0.001025087,-0.559290885,0.254170802,-0.47574899,-1.438557724,0.341368635,1.180966867,0.119849694
-2.032332274,-0.078771491,0.275940551,-0.498804676,-0.002513531,-0.118309383,0.539441592,-0.089476437,-0.258069016,0.259525646,0.32735393,0.632177301,0.297110564,-0.002639919,-0.026051927,0.581283556,-0.045694766,-0.661756654,-0.639766232,0.459114364,0.254673891,-0.338919066,-0.712929912,-0.1383347,0.47476161,0.937494453,-0.098771153,-1.139792146,-1.137490302,-0.654210764,-0.85011216
1.627350594,-0.88685752,-0.814028734,-0.081806564,-0.235430082,-0.012946509,-0.01094149,-0.149818754,-0.770455675,-0.069481168,-0.402169145,-0.660253863,-0.44294868,0.212179965,-0.090673068,-0.130014701,1.520955952,0.295617142,0.495828347,0.270534858,-0.631316233,0.012019245,-1.047948903,-0.086036821,-0.060055176,0.186704058,0.025026392,-0.22074806,0.585899672,0.968407432,0.299272457
4.048536358,0.65251146,0.458214836,-0.231033744,0.665016109,0.505163918,0.183669588,0.107493029,-0.024712038,0.592851514,0.63247811,0.554600263,0.213674245,1.071607589,1.949378559,1.294605375,0.774816606,0.425938935,0.806998858,0.262624039,-0.711218795,0.278298366,-0.846450037,-0.989530713,-0.124707364,-0.117827618,-0.139555337,-0.426221407,0.811587509,-0.020343173,0.825119674
3.227547025,0.979789671,0.071116872,-0.317023294,0.222877294,0.628280896,-0.01745315,-0.157602384,-0.386450106,-0.08873116,-0.737682315,-0.177182777,0.404929012,-0.184985468,-0.926108964,-0.322717073,-0.67773304,-0.571180199,-0.038468399,0.829915584,0.070874748,-0.385778769,-0.167096223,0.050649507,-0.519149596,0.139137172,0.972416428,0.00015074,0.400916758,0.019077389,0.667118338
