Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
2.951554757,-0.020720092,0.267679938,1.958197076,0.726643564,-0.937698934,-1.116328408,-1.99583715,0.08008794,-0.187865675,2.079457237,0.201565622,-0.37878978,0.303112434,0.575381281,-1.50555199,1.259124612,0.704566845,-0.472937028,-1.618037557,-1.000667361,-0.095417555,1.933374091,0.237714422,0.423132093,-0.73474705,-0.31669225,-1.098700188,-0.752671166,-1.178104624,2.548432841
0.87641136,-0.549340039,1.203761375,-1.926892722,-0.272599443,-0.309302386,-0.307128173,-0.396390333,1.596298375,1.64207142,-1.774739823,0.039931526,1.32930279,0.782679446,0.593654309,-0.054306054,1.387191385,-0.815159307,-1.48029674,-0.159778042,0.83424292,0.329445547,1.16472262,1.018503629,0.29939954,1.311473999,-2.131247187,-0.461721494,0.460187414,-1.970588299,1.090716931
1.644858528,-0.486665812,2.139737391,-0.452568567,0.309712407,0.15846149,0.482427429,-0.511534929,0.493073457,-0.092894674,0.815313588,-0.014577476,0.078950428,0.082109758,1.201908046,-0.418710397,0.459663975,-2.000760265,0.121343007,0.385932539,-0.635398232,-0.696612777,-2.482688298,-1.807525192,0.151642605,-0.781178936,-1.203389448,0.976361246,0.163599969,0.755928129,1.332320687
3.112124185,0.718739136,0.195457365,1.312229829,-1.014227352,-0.043154371,-0.204600683,1.449562509,1.775790606,-1.544876174,0.056213663,-1.03238085,0.702464712,0.021905869,0.816988549,-0.628099483,-1.42546241,-0.431844977,-1.818763052,2.613049879,0.960096685,-0.187135489,0.803596233,1.617692448,-1.408552143,-0.09393706,0.286979954,-0.020752421,0.110042997,-0.360122916,-0.057886147
2.031414973,0.666791281,1.507907521,-0.704861503,-0.555394468,-1.525180034,-0.435384701,0.626584753,-0.247491926,-0.787466805,0.588476524,-1.28082061,-0.685723915,0.162171373,-3.203493082,0.35286294,0.558789285,-0.124910645,-1.087160235,-0.748579611,1.452134681,0.436767731,0.192934926,1.811466471,0.232399832,-1.511150939,1.609725982,-0.856377432,-0.648058507,-0.908070641,1.151046645
2.325604185,1.878417281,-0.015132434,-1.524887469,-0.10056463,-0.351347894,-2.091815216,-0.676361757,-0.042990566,1.295212605,-0.628346495,1.273523124,-0.167569863,-1.208868164,-0.025908186,0.503570785,1.297671934,0.363405965,-0.306752223,0.898739778,0.531751269,0.784612319,0.831484894,1.402731761,-0.826636704,1.337834159,-0.566622914,1.574364488,0.819743894,0.050314217,-1.34397982
-0.581463711,0.845986578,-1.734347254,-0.491794659,-0.987197153,-0.596688291,-0.854904788,0.872321687,-0.913519151,-1.767057524,-0.236858383,-1.893146774,-1.437804434,-0.833540979,0.914763157,0.412055327,1.143131024,-0.967685503,-0.940934602,-1.40754282,-1.187825323,-0.675205243,-1.820723377,0.11197177,-2.515304087,0.128343618,0.203601448,1.483257835,-0.923263226,-0.015696533,0.023591324
2.655944302,0.472875211,0.760727295,1.519705532,-0.619437466,-0.939509712,0.465559415,0.36462302,1.507841029,1.63668102,-0.204671407,-0.033616912,0.692290658,-0.245444572,0.484228554,-0.929724551,1.229336278,-0.321860597,-0.339707176,0.427116881,-1.131022381,0.384646322,0.393852725,1.760117197,0.562173347,-1.771460852,-0.749678242,-1.319450889,-1.106629332,-0.56813294,0.697473199
0.573800794,-0.338608104,0.134575751,0.288259141,-0.440080401,-0.050707338,-0.048827836,1.286764994,-0.884372815,0.301810471,-0.716401261,-0.861439978,-0.896580459,-0.017716251,-0.05301291,0.06732764,-0.665083454,-1.370384325,0.778780905,-0.030162252,-0.15641457,0.035840578,-2.15672927,2.218816521,0.177408132,-0.990320855,-0.312175548,1.874277327,0.521472861,-1.744795333,0.571224849
-0.251314467,0.617846629,-1.015383798,0.504492217,-0.434533001,1.839212053,0.37417169,1.734332627,-0.233731206,-0.404792453,-0.867843036,-0.493918746,0.531593701,0.828799298,-1.48831587,-1.389366032,0.275631208,1.224321657,-1.021435864,-1.840165678,-0.043772436,-0.622642569,-2.659098972,1.578395515,0.950709233,-1.375915733,0.773243709,0.429106073,-0.995053177,-0.072223198,-1.192452883
0.54907627,-0.789601127,0.23455313,0.793151641,0.118274939,0.637684175,-0.612681509,-0.88801944,1.326023806,-1.298879705,1.551888441,0.124050373,0.959515681,-0.386953536,-0.442923927,-1.827195935,-0.32653649,1.024534861,1.364900197,0.268622299,-1.281280506,1.041629779,2.95699676,-0.388396857,0.35753078,-3.135061447,1.396068867,1.048775733,-0.984084313,0.504848981,-0.997207296
2.006162262,0.485903127,0.9629298,-0.919078356,-0.163803944,0.095105411,-0.266035978,0.393452417,-2.724060742,-0.515263619,-3.318646684,1.8636031,0.951491821,0.286881242,-0.779329895,-0.670652288,-0.055171846,-0.504858094,-0.873570845,0.683123818,0.396677286,-1.123801517,-0.544161218,0.322234754,-0.596218006,0.704083127,-1.858026663,-0.891995192,-1.059037881,-1.213566691,0.362105334
2.53101886,-0.590285429,0.07335667,1.669972283,-0.260043172,0.318591278,-0.081188036,-1.12659753,-0.931372349,-1.142077199,1.668610791,0.255016762,0.301245176,0.598683757,-1.563892496,-0.684940386,1.659196382,0.597265047,-0.000854261,0.174109809,-0.753608799,2.936253624,-1.400102709,0.671919845,0.311885784,-1.647806761,-1.036350085,0.981592409,0.465733376,0.150068625,-1.275017987
0.510510129,-1.141480845,-0.810550384,-0.500196252,-1.346457068,0.282194103,0.737226011,-1.935280995,-0.337877118,-1.166894876,-1.867150314,-1.25967727,-1.013554432,-0.017559403,-0.398002582,0.448674369,-1.128011983,0.649430969,1.456044876,-0.273435778,1.464418876,0.503413236,0.502596137,-0.909816132,0.592328495,-0.480245294,-0.464800343,0.47075921,0.926004731,-0.82105476,0.59669483
1.775934618,0.890562093,-0.617461588,0.88855661,-1.118685122,0.499204823,-0.542682499,-0.451884796,0.579519246,-0.768226405,-0.26774234,-0.454637962,-0.12161477,-0.405715268,-0.225960365,0.688281914,-0.581716414,-0.899563959,0.328164301,-0.285919416,-0.070180432,-1.272007111,-0.752475616,0.562682261,1.13835728,-0.014628574,-1.552937201,0.847626068,0.075045905,-0.103528356,0.448234029
