Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
4.164285072,0.411577641,2.7266119,1.516338722,2.086666336,0.611901254,1.015336372,0.393199542,0.473322796,-0.783688874,-0.691781586,0.031237809,1.593399654,0.993895932,-0.423570076,0.020193277,0.189575881,0.734308875,-0.199064232,0.185364035,2.044182062,2.130835418,1.636922302,-0.180246246,0.722309708,0.299403559,-0.518266723,-1.13782101,0.514333759,-0.964067697,0.384538976
3.120628696,1.056307162,-1.110423247,3.292263525,-1.623987355,-2.025600068,-1.436495762,0.71925701,1.730963547,-0.102768561,-1.32372861,0.638533558,0.041355989,1.668070959,-2.601330891,1.153050087,0.781756597,0.094653717,0.652368641,-0.2747474,0.567426722,-1.632775459,-0.032052711,0.048488892,0.189627787,-0.804294352,-0.90989262,0.326546837,0.244147076,-0.447285113,-1.167518338
0.412579861,-0.046813409,0.090525612,-0.317936425,0.490799655,0.916362457,-0.405258293,-1.574107975,0.10464552,0.180257701,-0.374949623,0.349724331,-0.394396917,-0.502965474,-0.196245634,-0.320585466,0.938856595,-1.216162755,-0.459880564,-0.489945766,2.178734205,-0.281953213,0.668388903,-1.352819469,-1.283824076,0.699497302,-1.875577149,-2.760763004,0.500683357,1.015617209,-0.515919858
-0.214768178,-1.062516299,-0.198665441,-0.684221402,0.978356853,-1.185933773,1.514299694,0.060908524,-0.901092568,-0.589157921,-0.303482418,-0.827955372,-1.098343009,0.209046482,-1.400130041,0.764869294,1.974106833,-0.651518194,1.251395788,-0.044396532,1.151910417,-0.945910321,0.310428044,0.646404303,0.436777579,0.007000543,0.322467073,0.898270814,1.447090468,1.413411443,1.040596647
-3.339828828,-1.244225761,-0.821066121,-0.83978188,0.231761669,-0.565698637,-0.570837656,1.967818791,-1.246117698,1.124766189,1.462469054,0.249616685,0.370795397,0.417141802,1.056794433,-1.900861754,0.006182873,1.185820928,1.149401934,-0.104396276,-0.773401871,-0.679751068,1.885533674,0.448224307,0.064462276,-0.07098455,-0.095006369,-1.139632324,-0.931840768,1.03272985,-0.079319359
2.652804046,-0.181473171,0.75682692,1.096610003,1.168499937,0.348746969,0.30382748,1.418872264,-0.288646391,-1.94001461,0.015680098,-0.060823259,-1.313744141,0.853511694,-1.784187821,0.004899697,2.402730856,0.726889706,-1.040859402,-0.925055475,-0.833529242,1.382128516,0.373038307,-0.818913715,-2.004087495,1.047306005,1.705329287,0.6253729,0.079702592,1.443501083,0.955406705
1.006722409,0.267256509,-0.56854572,-1.238892476,-0.407656868,1.206040583,-0.383336324,-1.607944904,-1.285242158,0.090752827,0.592697901,-1.438794404,0.028334921,-1.569375136,-1.308638767,0.126496713,-1.84745746,0.016869653,-1.206694857,1.817328903,-0.374293221,0.241655159,-1.258094591,-0.084395765,0.184582907,-0.09375638,-0.112810885,0.283806812,-0.030235319,1.047975964,-0.866686345
3.013071387,1.113031334,0.832924273,0.886826843,0.456529864,1.035684091,0.35638058,-0.202062588,-0.268158369,-1.616633137,1.483743699,-1.835980248,0.747443685,1.152863062,-0.956539461,1.544154428,2.210257989,1.699299879,-0.168857658,0.616196339,0.133999387,0.504571528,0.973576982,-1.155116907,-0.053899682,-0.121491441,-0.198721718,-1.545466604,-1.16463273,1.260751464,0.221527213
0.888950858,-0.746313629,0.404471346,0.970391146,-0.094405523,1.080941973,-1.518344363,0.746677006,0.772539381,-0.759633329,2.738858729,-0.491140344,0.685564971,0.559870877,3.291671598,1.256293779,1.144497307,1.006685351,-0.328779078,0.990265885,-0.464198076,-1.16859197,0.164617149,0.706042798,-0.996822688,0.967134629,-0.31701547,-0.597366053,3.139458863,0.23937497,3.233647336
1.85707957,-0.098992188,0.291159821,0.935587176,-1.428284877,-1.317646237,0.045579232,0.864862206,0.698598791,-0.251183639,0.740422678,0.558137045,1.315531414,0.005982485,0.089517189,-0.022114174,-1.849725106,-0.464372086,0.565032995,1.195868877,-0.657859795,0.901053389,-1.133359316,-0.634716366,-0.551313794,0.81659062,0.541729651,-0.638236128,0.571479319,-0.559351953,-0.380151219
