Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
3.460862178,0.617274865,-0.533046919,1.534899216,-1.209539942,0.160969944,0.256684764,0.2807037,-0.165369388,1.853545061,1.071320749,-0.541906967,1.244489889,-0.537574793,0.852856401,-0.51647999,-0.277095519,1.086242726,-0.359739474,-1.493789838,-0.65733674,-0.469496019,0.96928227,0.055868409,-0.985009226,-1.574067581,0.490367206,-0.384964624,0.629865516,-0.978467063,1.048433114
-0.071847204,0.286846399,-1.274852574,-0.207188149,-0.455010175,1.618545215,0.122411737,-0.260703593,1.025104275,0.029228349,-0.613330231,0.641808427,1.396582391,0.903584867,-1.571917703,1.084057849,0.733859016,0.319739377,1.06496086,0.559147612,-0.839631461,0.50239854,-1.96536773,-0.790385586,0.865243456,0.014461049,-1.272524668,-0.549796381,0.724363935,-0.125597167,1.086750248
3.741586318,0.819997843,1.939533306,-0.823091972,-0.041629265,0.484590398,0.096182977,-0.917098409,0.713154912,1.25075747,0.996623627,-1.389866138,-0.432102662,-3.066499409,-0.571139438,0.744166707,1.008298612,-1.460433281,-1.35038843,0.630719454,-1.516207008,-1.321250408,0.374010562,1.90161965,0.182502522,1.601319948,1.185062737,-0.633554213,1.036031782,-1.210331489,-0.431417849
1.389267458,0.659251317,0.256532801,0.08760982,0.435659818,-1.345381305,-0.220436571,-0.383871924,-1.83256658,2.953253552,-0.210920634,0.060302526,-0.257694289,0.319222438,0.557921189,-0.837625277,-1.423826166,1.454253965,1.639571695,-1.141026608,0.114374243,-0.383679865,1.275063962,-0.153430294,0.759808557,-1.335546943,0.908251699,0.01404669,-0.327249351,1.129402395,0.524149158
0.629936579,-0.273671278,-0.534386337,-0.812270527,-0.021302118,-0.636873458,0.751701748,-1.895731111,1.461411381,-0.302841282,-0.199146376,0.185963603,-0.083553902,0.251544018,-0.804790231,-0.389637067,1.398308926,-0.807001909,-0.61859071,-0.897117233,-0.956824582,0.723205908,0.547609756,0.048297517,-0.431372969,-0.013678623,-0.167901805,-0.74581212,-0.458972795,0.06935901,0.345667498
1.742216144,-0.075146057,-0.411735982,-0.230810364,-0.177334343,1.009512156,-2.290250046,0.0944682,-0.113327983,-0.798532323,0.295797053,1.294673495,-0.046969437,-1.434554268,0.644273604,0.959548424,-1.016285038,-0.923623264,0.344457924,-0.145179342,-0.892696593,2.69649414,0.131320568,0.502947619,0.396565018,0.770826797,-0.753793009,1.238874473,-0.591230022,0.966875679,1.933667959
-0.414210745,0.282609292,-0.718551792,-1.309374083,0.396979023,0.20476487,1.001911403,-1.073699398,-1.992625424,-0.040910363,-0.71880098,-0.075546252,-0.219750019,-1.20146256,0.450085507,-0.033888427,-0.728213793,-1.620397782,-0.605224947,0.225842717,1.166407657,1.395443697,0.21188247,-0.670039193,0.610327892,0.618243173,-0.383833492,-1.050131396,-0.907224955,0.227394027,1.854480707
1.523518203,0.932306495,-0.668712647,0.720352787,0.225075525,-0.34157351,0.601909915,-0.429849567,0.396340458,1.365202083,0.29104306,-1.088330968,-0.394948701,-0.504009478,0.910591101,-0.654556187,-1.413835598,-1.661523979,2.46897731,-0.514767962,-0.204454376,-0.369011356,1.288494184,0.325044959,0.011326716,1.576760587,-0.764861994,0.047139533,-0.949179456,0.417360393,-0.53862974
0.713775097,-2.36235925,0.387892591,1.567481227,-0.50392851,-2.155349692,1.046019045,-1.010393152,-0.968350138,1.517187758,1.359418206,0.479213643,-0.402155162,2.226975279,0.53861389,1.633606231,-0.466160301,0.960579283,-0.092101984,1.534654732,2.089772352,0.275991952,-0.79039262,-1.149775217,-0.774959413,1.438250709,0.737496781,0.532307833,-0.251163381,0.779494645,-0.368371638
1.242098478,0.725702704,-0.368339896,-1.285102587,-3.065769551,0.439790132,1.07043447,-0.073445504,-0.394411664,2.227929111,0.479180303,0.233890198,-0.091319729,0.709511345,2.8636592,0.276178258,0.368403184,0.048752994,1.392945041,-0.479213123,1.019580203,-0.718563092,-1.646948814,2.187084697,-0.20172359,1.646453139,0.360732683,-1.449058797,-1.12365884,-1.193233103,0.13128556
2.337484664,0.829176699,0.414620447,-0.414069376,-0.974737584,-0.443844347,-0.919286986,0.481558788,-0.221999767,0.196127642,-0.838306986,-0.054554267,0.877547564,0.893657101,-1.45580346,-0.582648815,1.457510125,-0.105968396,-0.873602425,0.712684366,1.266871956,-0.311872562,0.959739157,0.096862425,-0.399284235,1.898266332,-1.970631047,-0.761673557,0.861555851,0.581765821,0.859672702
0.04437093,-0.26493753,0.886195036,-1.062687653,1.44533913,-0.427360823,-0.954255793,-1.43554266,0.984910318,0.995617316,0.993402466,-0.340056762,-1.764425396,0.087616933,-0.26134602,-0.832272525,1.043459982,-0.53137891,0.184370792,-1.069283723,-0.423307782,0.477186366,0.679412907,-0.641489421,0.502802366,0.582739679,1.167208226,0.1562169,-1.370677688,-1.981375433,-0.108776012
