Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
3.293224471,0.256402229,0.431094696,1.667280687,1.91451654,-0.454919773,-0.260807425,0.513027217,0.569960259,-0.390313209,-1.548181493,1.171679511,-0.681365086,0.215008506,1.140130534,0.312686503,-0.195739965,-0.525899796,1.124796301,1.647818674,-0.523538615,0.277097003,-0.047707718,0.87423391,-0.221249504,-0.139641177,-0.506794421,-0.135496634,-0.07412035,0.794356399,-0.12467124
2.082282804,0.617318827,-0.767607804,-0.053139194,-0.660578712,0.727575341,0.520713163,1.042940031,0.228861705,-0.15973972,-0.454091084,-0.624490976,0.166291967,-0.265396567,1.179480145,0.683905906,-0.587510125,0.281780158,1.09198404,0.042732015,0.015552394,-0.888973916,1.405587472,0.474817024,0.492585249,1.610034563,-0.170131648,-0.98226303,-0.14086085,-1.258629521,0.950159555
0.675920084,-0.257821037,0.54929061,-1.24283556,1.570384949,-0.347321796,-2.284514715,-0.072219053,2.487224679,-0.397840328,0.406535748,-0.405043784,1.640067454,-1.245099798,0.737397873,-0.26654696,-0.033157772,0.917618556,0.545145643,0.340259811,0.022138512,-0.362528985,0.371883329,1.347056048,-0.064540547,-1.199437277,0.77751654,0.608747627,-1.762113438,-1.184920924,0.115105416
1.914090017,-0.485586907,0.857665793,0.268265731,0.10130488,1.263614143,-0.689610449,1.129636175,1.591075711,-0.155589121,0.961174948,-0.051462072,-1.246380386,-0.980600268,0.333427367,-0.71580603,-0.629305844,-2.279350547,-1.335765634,0.636413903,0.045414214,0.102148781,1.33284658,-0.838738372,-1.228342781,-0.782114919,0.707673367,0.468499795,0.773480322,1.646614978,-2.21818419
-2.58136726,-0.631162761,-1.022839085,-0.214311458,1.409554328,1.234183294,-0.349244334,0.330697596,0.250288474,-1.65343167,1.318194193,-0.110171411,1.216965334,-1.207296705,-0.351374227,-0.288305712,0.896006382,-1.01704791,2.33451634,1.585650998,-0.662782158,0.229959459,0.282951872,-0.706563702,0.441992564,0.810734394,-0.292325531,0.400164563,0.644247462,0.917834662,0.08104936
-0.604291733,-0.033871743,-1.60850008,-0.522714862,0.30785701,-0.480469127,0.798190903,0.218582491,-1.575297077,-0.447573967,-0.912611183,-0.317235262,-0.76369165,0.209746415,-0.797997116,-0.849150316,0.135957047,-0.387577522,-0.027625758,0.385696728,1.003866121,0.259933961,-1.991346497,-0.744602697,-0.183782923,0.314595666,-1.275574523,0.315136559,2.183727316,0.454245359,0.523243199
0.082805498,0.862830076,-1.362864567,0.289865469,-1.045686483,0.135991793,-0.06885548,-0.807020333,1.142645134,-0.537383525,0.453974473,-1.169343467,-0.636421031,0.92865499,1.368851745,-0.149191742,-0.411519046,-1.618887904,0.209656774,-0.427145607,0.343385043,1.6082386,0.777245819,-0.141373054,-0.802610593,0.587914692,-0.705503396,0.103885702,-0.406605157,-2.126359216,-0.578373124
2.95478913,1.246122495,0.519100978,-1.297944169,-1.648689162,-0.83453764,0.347893911,0.051298413,-0.314846417,2.09605044,-0.75623345,-0.723457144,1.628592318,0.277982247,0.094160527,-0.941116047,0.198624938,0.988755935,0.798562526,1.081112615,-0.859832204,1.942287149,1.795024053,0.051924009,2.275317969,-1.771573866,-1.181073675,0.293054749,0.666140812,0.34505333,-0.657828731
0.814598519,-0.341894661,0.057794276,-0.085029332,-2.730070229,0.598983492,-0.321889097,-0.465320334,-0.6323722,-0.156975361,-1.03640817,0.340525764,0.914482126,-0.441243552,-1.034173675,-0.418965416,0.110388153,0.555448157,-0.383360832,0.939351756,-1.048700271,0.506246227,0.55412167,-0.850936006,0.785751836,-2.648313591,0.83437014,0.052676234,0.349056543,-1.119726456,-0.63103645
-3.26978324,-1.522438814,-2.387303303,0.947245053,1.700657059,0.412753026,1.082404547,0.589573982,-0.014579826,-0.370625608,0.808765417,0.913509517,-0.450910663,1.131051201,-0.39647744,-0.740352906,-1.02700477,-0.511319833,-1.118095608,-1.171994773,2.02982642,0.18732959,0.605376297,0.391614797,0.100809775,-0.132446463,-0.752826618,-0.323126269,0.282028283,-0.361726063,1.741127425
