Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
1.907553258,-0.238927085,0.547660566,-0.019767681,-0.039074912,-2.05670823,-1.615382188,1.421547485,-0.860635225,-0.932120328,-0.700722548,0.676038237,-0.294865091,-0.562784068,0.997746474,0.452103161,0.791302326,0.180682248,-0.892039412,-0.409913945,-1.673870395,-2.562650784,1.001919053,0.657881743,-0.768938305,0.110720462,-1.051109605,-0.88016514,-1.043711051,0.625206102,-0.923330493
0.392064529,-0.326482156,-0.606549579,-0.445017641,0.877025907,0.103070158,-0.101920987,-0.503578605,0.265558737,0.666802481,-0.274525043,0.809107416,1.567267228,-0.383282565,0.462818469,1.130739634,-0.366209869,-1.686126592,1.654041199,-0.306888871,0.403181535,-0.157261844,1.010376359,-2.62761152,-1.437104236,0.691280737,0.713667303,-1.482973806,-0.707677797,0.886742656,0.387408645
1.528255339,0.444787169,-0.325340349,-0.198797618,-1.291639916,-0.927074596,3.244103005,0.634335177,0.356743462,-0.074375198,-0.01921789,-0.032299276,0.357875202,0.356541576,0.708254872,-1.240246496,0.476504769,0.204686113,0.035334565,0.661506745,-0.004343411,-0.300490313,0.341005275,1.24958595,-0.352887973,1.204694106,1.192370195,-0.433206401,-0.158580988,-3.089176834,-2.125295526
-3.161276405,-0.707465353,0.558663303,-2.427459589,1.516340698,0.29957289,-0.061365174,0.911546585,-0.732674365,1.167945111,-0.450188514,-0.021794127,0.760588369,0.951919737,0.477599833,-0.905960962,-0.538027589,0.83823703,2.563872561,-0.664396971,-0.942034513,0.591274481,0.946521225,-0.103672014,0.888180488,-0.555669555,0.919336108,-1.123868766,1.325088428,0.705634526,-0.278694321
4.389505772,0.455531091,1.419479541,0.616907606,-0.185113644,1.358803369,-0.379192607,1.043290778,-0.214930112,-1.847161018,-0.954045202,-0.361925877,-1.613810437,0.956253311,-0.346201967,-0.182875425,-0.175468132,-0.384835814,-0.422673419,0.322346145,-0.008166295,-0.682095546,-1.160926439,1.414011601,-0.575450566,-1.348804295,0.540013404,-1.36436571,0.14152113,-1.140119955,1.446021782
5.982324563,1.726335984,1.378779193,1.40552484,-0.961633496,0.292252438,-0.164341094,-0.996001763,0.725062645,0.10095881,1.217363101,0.666709372,-1.652514874,-0.784814844,-1.519964124,0.346271394,0.975471168,0.467392891,0.474633092,0.171468547,0.012320866,1.04797742,-1.61955158,0.069477961,-0.750427877,-1.428560889,-0.820884947,-2.424251979,0.412869558,1.072320052,-0.185577901
1.106547762,-0.439703709,0.421530334,-0.837254475,0.42614122,0.110500873,-0.356176613,-2.656125512,0.059033215,0.573749911,-0.12269818,0.59926764,1.163278388,0.984530455,-0.431948967,0.397889498,-0.376781176,1.045628609,-1.444538722,0.198912547,-2.773226242,0.988410546,0.310627328,0.726083459,0.707094657,1.405337872,-1.2520573,0.189440195,0.801816932,-0.413685424,-0.36150798
-0.290689021,0.666926803,-1.389047455,-1.17519675,-0.177385516,0.67592154,-0.631380374,0.53143068,-0.475321301,-0.600189539,-0.190850414,-0.250113772,-0.560509045,0.695466525,0.502488803,-0.143932852,-1.428456704,-0.655270288,0.302237858,0.359979912,1.157168974,-1.630506018,-0.958463765,-0.951774285,-0.083646502,-0.950064271,0.876376298,-0.650395125,1.059516452,-0.117224411,-0.707235969
1.206174739,-0.351949082,-1.081845876,0.504917383,-0.259735156,-0.732795577,0.991034104,0.218700229,-0.087906782,-0.007320333,-0.042503118,-0.237198901,-0.008671636,0.705679695,0.088581285,-1.531566592,-0.656382116,0.421505144,0.931562507,0.710264654,-0.098606138,-0.414702121,-0.563145381,2.241697957,-1.816424962,0.143166942,2.975019465,0.790340497,0.789287096,0.216765744,0.344582709
4.021964519,0.69431322,-0.244144618,0.792077389,-0.948266949,1.730769156,0.848833126,-0.865032403,0.486810419,-0.829509622,-0.607729031,-0.982965344,0.43402327,-0.300652123,0.555421133,0.670263784,-0.842890297,-0.480171975,0.344113448,1.244844276,0.55348779,1.493813344,0.659632253,2.041695041,0.96657578,-0.606547232,-0.292513747,-1.215064825,-0.52240921,0.692809007,0.302939667
