Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
-0.335655905,-1.391722631,-0.568033904,0.156851942,0.384521682,-0.945242535,-0.303181479,0.422992922,-0.364368268,0.552297472,-0.317319295,-1.158657179,0.281101631,0.219201151,0.137548221,-0.19156352,1.543247211,-0.029586346,-0.023527876,-2.185868021,-1.02188517,-0.081676786,-1.086985435,1.47006936,0.056841126,0.598479099,0.218580264,-0.130513768,0.170068353,-1.012780564,0.371803281
2.522776636,2.816260988,-1.339681543,0.614109747,0.66129807,-0.540635361,-0.367057834,-0.346052651,-0.288199004,-0.310742875,0.173633165,-1.959978989,0.52223447,-0.31622357,0.714750418,-0.705390448,-0.92730176,0.892587428,-1.156552323,0.960732997,-0.427873084,0.19344475,-0.327828862,-0.654127109,1.018451568,-1.611717243,0.718875671,-1.009681148,-0.294143796,0.423583926,-0.096365497
-1.251431884,-1.12628859,-0.492400799,-0.643082459,-2.370408721,0.527961612,-0.287128927,0.661335143,-0.946551063,-0.081984322,0.376303942,-0.836094001,-0.589633666,-0.253484366,-2.263540792,-0.641099757,0.814080043,0.78330124,1.532737571,0.871820078,0.925424655,0.777535719,2.3082677,0.622896503,0.438945342,0.584303261,-0.98160505,-0.641230727,0.271476094,-0.214659647,0.537074846
3.67048376,0.347012734,-1.40876699,1.542723731,-2.549040222,-0.863422363,-0.014564198,1.202994085,0.773263477,0.027805789,-1.677037676,0.32120196,-0.276135308,0.740537206,-1.089654269,-0.915667619,1.633110904,1.942160715,0.514460987,-1.746330318,1.147443591,2.370344373,-0.015855298,-0.126943601,-0.556976379,-1.173029173,-1.014914145,0.288554123,0.790885375,-0.797862237,0.113887203
0.566101452,0.220578713,-0.201171733,-0.129082843,-1.995136005,0.143978214,-0.643294458,-0.314429704,1.013443562,1.560448175,0.462173541,0.445731432,1.798098984,-0.293387021,0.776727006,-1.226399994,-1.735451386,-0.443774532,1.343794177,-1.686770842,-1.245407445,-3.158330216,-1.163443303,-1.195159548,-0.126518404,0.030014132,-0.443582864,-0.10295847,0.411528634,0.097598315,0.694008625
-0.713430302,-1.864835714,0.443249561,-0.379547298,0.459880784,0.74399895,-0.608660171,1.18053151,-0.149805241,1.704467293,-0.688862138,-0.359931505,0.630687098,1.231771482,-0.394947796,-0.278998644,0.258291247,1.145165953,-0.359052114,0.555941664,-0.774669387,2.141915016,-1.570319656,-0.701035903,-0.53039128,-0.882824878,0.895998891,-0.631342458,-0.761514075,1.235145942,-1.13415956
-2.811448702,-1.859341118,-1.069308131,-0.135550869,1.16028538,-0.183322695,0.982730913,1.480339591,-0.944020292,0.565081787,0.533342451,-0.412477284,0.438490561,-1.354250664,-0.361941529,1.376757335,-0.840377253,-0.293178971,-1.286731739,-0.901133126,0.831427643,0.452433856,0.27197949,0.854011442,0.953001371,0.996545852,1.554946736,1.06883132,-0.441133133,0.05520429,0.9519541
2.290121354,0.341954847,1.023027699,-0.37929674,0.512667607,-1.146508147,-0.889843799,-0.290630973,-0.729045018,-1.597396,0.090513956,0.603190367,-0.026377857,-0.676814521,1.840005378,-0.468346246,1.147069348,0.24306024,-1.75074831,-1.325481296,-0.474342169,0.165059754,2.068448873,1.308113184,-0.296675398,-1.238650189,0.842083394,0.405417178,0.345868433,-0.084770606,0.160890241
-0.086513467,-0.423888138,0.488943207,-1.208973992,0.75286577,-0.078989663,0.355974762,0.375499135,1.710805692,0.685333799,0.66596338,-0.18781746,-0.508477734,0.59315824,-0.866850967,0.483420825,0.579241673,-1.899687357,-1.655016655,0.251374566,0.267605155,0.316475119,0.743577898,1.289997325,-0.971186782,-0.439316002,-0.25540061,-0.042611952,-0.800668633,-0.416356795,1.858117434
0.705766854,0.305748133,0.183043529,-0.089848764,1.133211328,-0.304070341,-0.02646092,0.898785563,-0.649588548,1.662703003,1.06768133,0.002252269,-1.03745158,1.079457469,-1.180647983,-0.229187978,-0.770041608,-0.327335373,0.456830509,2.016007179,-0.778678658,0.781077984,-0.516294354,0.82810243,1.020336243,0.303687923,-0.576709899,0.412692178,0.62976063,-0.021027518,1.18729065
