Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
2.993548561,0.906795,-1.017835299,1.705167435,-0.035715261,-0.978429877,0.246492276,0.545799757,0.802522902,-1.010229324,0.154593274,0.670356026,0.890153564,-0.730055535,0.692614542,2.130245595,0.881592895,1.078648851,-1.075090596,-0.142104503,-1.652308133,1.5114513,0.488639618,0.278197904,1.972167748,0.946808516,1.02535662,-1.20677197,-0.254492988,0.424310552,0.999167587
2.548137542,-0.550103185,1.136759146,0.347998174,-0.01256655,0.322668807,-0.455772237,-0.295297111,-1.246391729,0.137141716,-2.603163392,-0.616065585,-0.238166665,0.775328231,-0.15021653,0.589724271,-0.211411209,-0.333217041,-0.898670497,0.278241733,1.076912073,0.105522118,1.649354433,-0.295010862,-1.576081435,-1.530559783,0.399937757,-1.98632939,0.722517583,1.093593996,-0.319091254
3.338904679,0.93935364,-0.307943959,0.524720207,-0.019092616,-0.824582813,0.738856094,0.061110713,0.854962679,1.09979641,2.146078027,1.157322279,-0.731827877,0.297414326,0.730762334,-0.848755732,0.463958055,0.354523874,0.087823044,0.590778058,0.602468936,0.460620934,1.013838094,0.033284594,-0.631007137,-0.373318527,0.188924486,-2.076985455,-0.046529852,-0.57887636,1.454936191
-0.651343018,-2.07568558,-1.960919753,0.736231226,-0.661590128,-0.196488858,-0.141270224,-0.989259854,1.821751991,1.483710971,-0.782923102,-0.422242559,0.0487567,-1.09259037,-1.047889583,2.001755119,-1.087162717,0.547694391,-0.022915019,-1.140518734,0.031275539,0.45608655,0.42429591,-1.495729767,0.95105042,-1.084797604,0.714909907,1.055257752,-0.149575998,-0.466429369,-0.438041746
6.344135719,2.270278375,0.649457653,1.702757764,0.66689328,-0.867464314,-0.951391139,-1.134479872,1.331662027,1.147180782,-1.600097586,1.031459133,1.120400367,-0.692080435,0.477890398,0.756543816,0.068230812,0.401990104,-1.640995031,-0.937021335,-0.690762982,0.732879119,-0.202231863,-0.079689174,-0.243435505,-0.117538418,-0.647459535,0.137119314,-0.45176967,-1.371432058,-0.818568455
-1.436614343,-0.281036314,-1.223867565,0.691376648,0.812741468,1.722337592,0.004816614,-0.416977854,0.030478831,1.365291634,0.456145977,-1.460957347,0.678603983,-0.395966239,0.329952453,0.678617846,0.423953236,-1.331313942,0.390329398,0.156987703,-0.667042127,1.068180368,0.364112423,1.527089044,0.601683028,0.972442881,1.217493367,-0.888029844,0.904574794,1.051072627,-0.385398721
2.977025409,-0.005601652,1.162539595,0.630280729,2.245624919,-0.795306126,-0.104920823,-2.257984789,0.782429708,-0.24267847,1.218926341,-0.433023431,-0.747031379,-0.711925169,-0.203255674,0.326734815,-0.325740601,1.503107404,-0.05368284,1.530246685,1.568684808,0.741566775,0.322078627,-0.300591518,-1.15611126,-0.397330136,0.399168376,0.150632164,-0.721197526,-0.09374615,-0.239543024
-1.579717919,0.16763888,1.267791648,-2.158203778,0.22832285,-1.893198017,0.198521843,0.808218076,-0.097525925,-0.578987583,1.897742166,-1.366498323,-0.881606635,0.168103523,0.684053674,-1.418908436,0.536860884,-1.305000605,1.193607362,0.752820168,0.313661448,-1.057258321,-0.786717305,0.707399063,0.692201235,0.225970473,-1.018383436,0.619398395,0.742543921,0.015305,-0.741665493
1.165035935,0.08996935,0.377952449,-0.243507653,1.468772609,0.394948429,-0.544373319,-0.376873158,1.472393606,-0.572324371,1.113803597,0.919294023,0.325648697,-0.103994992,-0.171779942,0.827128062,0.360590792,-0.791362802,1.769550266,-0.705587984,-0.105730962,0.280728176,-0.710795148,0.032664597,1.377134632,-1.874142859,1.742406832,-0.939578364,0.165953963,-0.477671844,0.576013931
3.849672772,1.19055494,0.393936325,0.76245384,0.286086439,-0.630482173,1.367563464,-0.781698078,0.57007362,-0.772631992,-1.393024434,0.013966674,-0.538996071,1.047085034,0.471245335,0.309119485,0.872854204,-0.61024457,-1.606009019,-0.916777805,-0.05015536,1.548936884,-0.579788994,0.382565912,-2.000420258,0.832275188,2.381267834,0.024156523,2.848683162,0.520782018,-1.086713206
