Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
-0.298990845,-0.987125464,0.47786913,-0.61981747,-0.333996679,0.768702146,0.364450809,1.903754857,0.254218116,0.407673631,-0.117927179,-1.199049082,0.507596944,1.200515613,2.186244933,1.138678508,0.558939791,-0.786453154,-0.673983346,0.023045656,0.401842594,0.868936551,0.526054347,0.575641497,-0.822384214,0.238773151,0.384239903,-0.046643506,0.254037681,-1.256562382,-0.319957171
-0.439475581,0.413741695,-1.350927223,-0.632728487,-0.624244806,-1.136290245,0.852903641,-0.175420229,0.624469038,-0.726776883,-1.742211379,0.077712339,-1.047310799,-0.483888508,-1.131767499,-0.616383206,-1.28770953,-1.609007448,-0.925115033,-1.821541204,-0.320516942,-0.181687165,-0.054136971,0.684266704,0.468131716,1.099509555,0.578915919,0.167177658,-0.766007808,0.312603664,-0.582091958
0.842667445,-0.321205591,0.717496468,-0.442201909,-0.898781442,-0.424984666,0.401734188,0.459105246,-0.711206862,-1.103795145,0.942943573,0.99427761,0.296031884,0.190659141,0.106170556,0.975837166,1.52340612,0.466626793,0.348371529,-1.62275386,-0.749772831,-0.322618832,-0.00038393,1.790121098,0.695208605,0.064165629,-0.44432554,-0.309460037,-0.030753296,0.128707588,-0.108761976
3.505686819,0.502849993,0.289449651,0.872967707,1.819786109,-0.009653054,1.289226433,-1.670058242,1.555551741,1.686098416,-1.898707251,-0.560093049,-0.297217943,-0.68933978,-0.503960651,1.577565255,-0.128783887,-0.435642448,1.412644577,-0.979668338,-1.920175539,-0.331867078,0.338295053,0.991372697,0.966149455,-0.979365497,1.473097516,1.378179313,-0.381552007,1.017910123,1.180037261
1.57073063,-1.046498618,-0.518565001,0.963157478,0.710937783,0.135030219,0.28931348,0.575686298,0.429208436,-1.37285878,0.083581491,1.108628567,-0.2765491,-0.939074121,0.459422606,1.076412904,-1.42768131,-0.78675375,-1.651730114,0.797917279,1.557604867,-0.609191511,-0.209112639,-0.399490515,0.451908952,-0.54217992,0.894085382,-0.649958688,1.57159196,0.734047432,2.712418874
0.658829315,0.138492832,0.457176784,0.569082103,0.248963721,-1.171055253,0.520987393,-0.559796634,1.522186454,-1.169665613,1.746090364,-0.23654078,-0.728262068,-1.063475874,2.698753537,-0.084666286,1.300517249,0.625370354,-1.445147098,0.309464878,2.266007882,0.337603023,-0.763259805,0.998065753,0.930014367,-0.451424718,0.7545148,-0.608054936,0.198558961,1.078788669,1.372727066
-3.779902094,-0.489659276,-1.964607416,-0.884955506,-0.309252199,-0.244103435,-0.212851829,-1.090198736,-0.155495669,-0.23310765,-0.414980312,1.561516982,-2.232769465,-1.8609716,0.606341082,0.405427556,-1.117934474,0.666162206,0.435998614,-1.187882759,-0.814427089,-0.421018832,1.780645825,-1.334953095,1.472856188,-0.108782379,0.776946925,2.127493168,0.722035443,0.225047202,-0.220094515
3.940005233,0.057917931,0.546156633,0.07419654,1.10284974,-0.187228412,0.932075052,0.049411088,-1.54382049,0.708092959,0.532000398,-1.039336383,2.362848424,-0.198044781,-0.914579925,-1.572039687,0.584449753,-1.087383671,0.963120787,-1.298682897,-1.169366971,0.231767124,0.712654791,1.531771556,1.038306423,-0.604551583,1.006703996,1.329680837,0.30352897,1.024793545,1.122289016
3.982274429,0.328416067,1.4328095,0.85125418,-0.352650406,0.12448704,-0.766214338,-0.214337309,1.905846801,0.582503048,0.53249314,-0.496967608,-0.068935919,1.642359965,0.209280887,-0.54075958,-0.447068447,2.89561333,1.060019414,1.731181486,-0.845354559,-0.171257033,0.655078733,0.982348683,1.151561736,-0.128425929,0.430563428,-1.042269296,0.160440232,-0.944716866,-1.364216107
1.39405913,0.180577603,0.058655977,-0.273957741,0.988263748,-0.101911131,-0.788741028,-0.375156407,-0.352036662,-1.828821312,0.710107139,0.262102258,0.499844033,0.852599108,-0.345362405,-0.461944516,1.55597085,0.756979223,-1.605690787,0.24315049,0.285805365,0.303433315,0.057339499,-0.640028467,-0.954918045,0.285381281,-0.804206787,1.068044274,0.50975422,-1.063811258,0.859714225
1.845408491,1.125786492,-0.956472239,0.706653444,1.609110247,1.802396762,3.252755092,1.950655145,1.125915338,-0.072484798,-0.953923397,-1.301753631,0.625210213,1.271227241,-0.428141187,0.990375852,-0.450394626,-0.836420876,0.492737778,1.318930515,-0.773498362,0.610282212,0.16645154,-0.940996898,0.460763479,1.023113777,1.480269648,1.289255176,-1.321464456,0.558093962,1.558459713
1.278915054,1.54339923,-0.027751344,-1.023258797,-1.491758177,0.28521881,-1.449073753,2.160073037,0.345047553,0.264810689,-3.084611601,0.115587565,-1.641390374,2.556872891,1.384215581,-0.636645587,-1.867561565,0.517689283,0.378801302,-0.945721475,1.277345645,-0.172388583,0.000317005,-0.310350153,0.728179815,0.296927848,-1.302508081,-0.840457858,0.036926898,0.455523015,2.015893598
-0.067125901,-0.738596615,0.151125809,-0.997582943,-0.795712732,0.799231171,0.976960038,-1.115347366,-0.593773937,1.310580918,0.020950026,-0.958838022,0.931219343,-1.428562335,-1.600341802,1.107622661,-0.517411063,0.801463721,-0.824228165,0.81611504,0.302853292,-1.066144759,0.66179829,-0.61259527,0.146231648,-0.217873321,0.723562011,-1.511649043,-0.698398492,-1.668401379,0.963289171
