Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
2.349395465,0.775085982,0.494438699,-0.394728586,-0.959550159,0.509168685,2.108865653,0.247569313,1.247208332,-0.391553549,-1.598706854,-1.148915256,1.414502741,0.30687495,-0.616075149,1.069366739,-0.794500291,-1.52663635,0.342371635,-1.368485624,0.149003342,0.638443141,-1.285440472,-0.399621991,0.456773628,-0.467885119,1.673192803,0.644749748,-0.508839755,-0.330611806,-1.090581281
2.028536488,0.907826897,-0.758157379,0.25910616,0.348283225,-0.335192317,0.569661526,-0.401259986,-1.742211218,0.05725357,1.095853384,-1.207016125,-1.337863184,-0.853534154,0.885006865,0.426511278,-0.881064572,-0.777986459,0.397736238,0.049538251,1.835275454,-0.937880076,-1.129481766,-0.745699266,0.797359611,1.245310562,-0.774732332,0.11610082,0.639866672,-1.055441176,1.078380767
-1.971043618,-0.306577887,-0.613802331,-0.599807947,-1.442487878,0.369521287,-0.869830255,0.557161261,-0.156843563,0.180529399,0.39529766,0.66810482,-0.855132291,0.75370736,0.299684692,-0.351160591,-1.160960795,0.57777388,1.575406188,1.979990197,0.4324214,0.543178256,-0.149744521,-0.43035959,-0.306743599,-0.250997925,-0.039760132,-0.692616352,0.714241164,0.671936054,-1.092448587
-2.938700089,-1.278208255,-1.347906052,0.126501633,-0.242787845,-1.292425502,-0.330860997,0.58412215,0.587928501,-0.339685103,-0.501123605,-0.156790753,-0.23985505,-1.431313859,0.776543216,-0.756148139,-0.196150126,-0.646241393,0.594267003,0.869658291,0.535492369,0.490446793,-1.19414025,-0.570610726,-1.667648944,-0.68260567,-0.725236756,1.220983751,0.825250797,1.190460983,-0.396249071
0.479110369,-2.032781098,-0.606227989,0.882148475,-0.950348968,-0.746704306,0.607109364,-1.902732391,0.540116543,-0.2865837,-0.076417956,-0.726339948,0.190617588,0.104427082,0.974095875,-0.747673976,-0.597714691,-0.222983519,-0.878382461,-0.259241425,-0.124960968,0.45802829,-0.724805145,0.700998822,0.365630899,-0.395544441,-0.747965184,1.110499373,-0.711131942,0.77437217,0.609185092
-0.763107586,0.566992629,-1.530477297,0.417405923,-0.787326243,-0.748942019,-1.804260043,0.961430993,-1.742964134,-0.967282505,-0.095867113,0.390542336,-1.488983374,0.386136491,0.050614354,-0.111359735,-1.337946981,1.809000507,-0.361228969,-0.64700426,-0.425971968,0.873410985,0.119858001,-0.124011748,-0.272394328,0.558364776,0.162771935,-2.321431983,0.25543254,1.774594376,-0.272647837
2.528797512,-0.944562147,-0.202234902,1.173514324,2.04295757,-0.064556718,0.665696665,0.286837125,-0.343122247,-1.36473748,1.265930745,0.117046415,0.787988506,0.108862583,-0.058530237,0.516459322,1.328323665,0.79273397,-0.499757529,0.883911574,0.044245767,-0.866993435,0.609797044,-0.512491669,2.002111478,0.390146211,-0.456104895,-0.118496032,-1.737326289,0.10208171,0.600201917
-1.464640899,-0.5867911,-0.8470182,-0.937008861,-0.23563964,-0.859312795,0.691419477,0.211527464,-0.311809464,-1.54911844,1.197618179,-0.610347536,0.775382736,-1.564360664,0.369518737,0.145485447,0.042056986,0.164660367,0.404238566,0.009376617,1.011105446,-1.490464849,0.965934868,2.119415156,1.042748371,-0.735553027,-0.918028008,-0.61567791,1.380439607,0.306073792,1.112261925
1.400507314,-0.430584768,1.058094194,-0.600919388,-1.072157563,0.836788724,-0.376784755,-0.342400112,-1.713421783,-1.52925676,-0.747903387,0.719592701,0.75506636,0.720048646,-0.639081136,0.220132537,-0.926572147,1.413368491,0.078385526,0.281545676,1.095906245,-0.119561306,1.997465031,-0.009894789,-1.450682483,-1.219939449,1.715842791,2.328423069,0.097332149,0.864892848,0.64486726
4.003641515,1.471551538,-0.630924348,1.70086542,0.490542824,-0.712523746,1.082860631,-0.223341856,0.444206688,1.073875657,0.894294538,-1.220433465,-1.68049079,0.664670671,1.122558691,-0.824651894,-1.611782631,-0.398045763,0.007377128,0.720801405,0.681452923,1.745278807,2.717452665,-0.677787889,-1.369515346,0.931006334,-1.45461895,2.738289838,1.719657,1.36924958,0.345519348
