Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
-0.506052433,-2.230023338,0.248854809,0.529031345,0.886091176,-2.01900246,0.310095983,-0.625533137,-0.371137914,0.839643929,-0.608318604,-0.217154717,-0.021892801,0.734671888,0.928258015,0.72350512,0.140220211,-0.632290097,0.923917079,0.628923366,-0.663053883,0.038833369,-0.2714136,2.729130698,0.191070239,1.065716471,-0.69006343,1.226340273,0.963808591,-1.049531141,0.324615757
-2.174393203,-0.700155126,-1.186279289,-0.701379163,-1.486655558,0.397100837,1.319243765,0.686572962,-0.645450365,0.387751267,0.03337024,1.458937777,-0.047837823,-0.094758724,-0.268034165,-0.021044958,0.048755552,0.448644873,-0.113811804,1.368961942,0.064366143,1.201913842,-0.613232437,1.327849885,0.023029205,-0.487749545,-0.932859336,0.347444883,-2.462987107,-0.048222547,-1.614914353
3.064406488,0.825435685,-1.065909574,0.499896964,0.621619891,2.033932067,1.657573,1.818415638,-0.480401654,0.349679607,-0.35551836,0.664043823,-1.682394519,1.548827538,0.555103942,-0.973675722,0.836350817,1.452700268,-0.179830711,1.256844124,2.047243021,0.451541583,0.367562821,0.644580896,1.377823294,1.916653845,-0.875203895,0.347895212,-1.568135825,1.087520793,-1.276217415
3.089796157,0.138706263,1.026542297,1.177561766,0.730593041,2.039502234,1.352572812,-0.308851599,-0.333422742,-1.023298923,0.542081965,-1.521303531,-0.908963612,0.470402383,-1.239907731,0.292207428,-0.926042944,0.902005243,0.246932727,0.935466625,0.045441554,-0.426346185,0.538053935,-1.622741543,-0.252001276,-0.398386952,-0.701175864,-1.927608599,1.269047514,0.923141816,-1.306458288
-3.542340663,-1.790276414,-1.621285976,-0.856497498,0.982884499,-0.595586316,-1.347384094,-0.584986612,-1.12023321,2.583669788,0.869754905,-0.826640297,-0.886925251,2.633651381,-0.794766882,0.496349477,0.479910947,0.142166948,0.38852486,1.556942846,1.236185701,2.226877332,0.72303548,-1.671360293,0.45504504,0.541868445,0.601735195,1.379071967,-0.849833649,1.061437894,-0.487559121
-0.64241921,-0.138854445,-0.220618881,-1.329167993,0.115733603,-0.656517045,-0.002419042,0.419397558,-0.265310852,0.217934226,0.519536609,0.407558284,-1.233296534,-1.783568671,0.53357783,0.060374648,2.41886049,0.791930348,1.027298977,0.522775926,-1.111452642,-0.114491857,0.435532642,-0.265731122,0.107215429,-0.917923629,-0.176369673,-0.07864442,0.565799727,0.350557091,1.045587497
4.011924149,0.719379102,0.602631062,0.175228749,-0.669732618,-0.60070053,0.006161991,0.085670786,0.47035632,-0.564777017,-1.328804239,1.135712428,1.746297016,0.301905607,-0.644349046,0.759577647,-0.993084401,-0.318047807,-0.350550882,1.749082279,-0.40071421,0.0045469,0.53944342,-1.656677165,0.109088011,-1.423366638,1.209080931,-0.784478115,0.189852734,-0.188274421,0.943995892
-0.600425913,-0.057993071,-0.001917319,-0.364997995,0.35650865,-0.12604241,-0.594782365,0.245684203,0.675646499,0.436725374,-0.431023131,-2.103026496,-1.140819256,0.973928365,-0.613396722,-0.338796213,0.217493195,-1.016437141,0.387050384,-0.604389143,-2.028016414,-1.436247916,1.285357589,-0.968250735,-0.244792406,0.021978457,0.509348988,1.429646816,-0.538645334,0.051755826,-1.38377592
-0.26010857,-0.052167118,-0.197318851,-0.915187776,-0.656215309,1.34265124,-0.457821243,0.067106473,0.939705503,-0.156784427,-0.343747518,-0.050990414,0.008399737,1.219239432,0.285290393,0.291938275,0.670564377,-1.281327207,0.782987693,1.844167639,-1.036357217,-0.130650395,0.021996184,0.743841481,1.151726597,-1.596070422,1.753135664,-1.518615553,-0.695226258,-1.303379887,-0.656652782
-4.760517624,-0.458569536,-1.519138927,-3.042982101,-0.803943781,1.644257195,1.449745007,0.703373845,0.011535544,-1.712445297,-0.066086789,0.618368084,0.287468758,0.793888008,2.480524961,0.078045041,2.838473312,0.095673027,1.927868206,-0.554807212,1.023650974,-0.407764966,1.815502373,-1.439360009,-1.408913251,-0.007062837,-0.32209654,0.025601152,-0.761358424,0.694260573,-0.108463706
